12:31:40,12:32:28
12:32:58,12:34:19
12:34:24,12:35:03
12:35:08,12:36:10
12:36:12,12:36:39
12:36:44,12:37:02
12:37:11,12:37:52
12:37:55,12:38:35
12:38:41,12:39:12
12:39:17,12:40:22
12:40:28,12:42:07
12:42:14,12:42:54
12:42:58,12:43:47
12:43:50,12:43:58
12:44:03,12:44:16
