5:46:29,5:48:33
5:48:40,5:49:04
5:49:11,5:49:26
5:50:40,5:51:45
5:52:40,5:53:00
5:53:22,5:54:03
6:00:03,6:01:32
6:01:40,6:02:20
6:02:28,6:03:44
6:03:52,6:04:15
