0:00:00,00:0:25
0:00:00,00:0:26
0:00:00,00:1:03
0:00:00,00:0:43
0:00:00,00:2:27
0:00:00,00:0:55
0:00:00,00:0:20
0:00:00,00:1:25
0:00:00,00:1:15
0:00:00,00:1:08
0:00:00,00:0:38
0:00:00,00:1:23
0:00:00,00:0:47
0:00:00,00:0:59
