12:13:49,12:14:02
12:14:32,12:16:30
12:16:33,12:17:04
12:17:12,12:17:34
12:17:48,12:18:05
12:19:07,12:19:35
12:19:55,12:20:58
12:21:03,12:22:30
12:22:32,12:23:23
12:23:28,12:23:44
12:24:15,12:24:29
12:24:47,12:24:56
12:25:25,12:25:41
12:26:02,12:27:14
12:27:18,12:27:27
12:27:35,12:27:50
12:28:07,12:30:31
12:30:38,12:31:47
