12:35:26,12:35:36
12:36:09,12:36:24
12:36:32,12:37:40
12:37:44,12:37:58
12:38:41,12:39:36
12:39:38,12:40:15
12:41:11,12:41:45
12:41:51,12:42:28
12:42:38,12:43:16
12:43:18,12:43:35
12:44:02,12:44:22
12:44:49,12:44:57
12:45:43,12:45:58
12:46:09,12:46:22
12:46:46,12:46:58
